transaction_id,originator_account,beneficiary_account,originator_bank,beneficiary_bank,amount,timestamp,orig_tx_count,orig_total_amount,orig_avg_amount,orig_ml_rate,dataset_source
MARY_000281,MARY_ACC_030,MARY_ACC_032,MARY_BANK,MARY_BANK,66.857185,2023-06-24 10:00:00,20,45430.92,2271.5461,0.45,maryam
MARY_000282,MARY_ACC_044,MARY_ACC_024,MARY_BANK,MARY_BANK,11447.644,2023-06-24 12:00:00,17,81854.914,4814.995,0.1176,maryam
MARY_000283,MARY_ACC_012,MARY_ACC_039,MARY_BANK,MARY_BANK,784.705,2023-06-24 14:00:00,21,37583.355,1789.6836,0.3333,maryam
MARY_000284,MARY_ACC_014,MARY_ACC_020,MARY_BANK,MARY_BANK,3755.6917,2023-06-24 16:00:00,27,69086.66,2558.7651,0.2222,maryam
MARY_000285,MARY_ACC_040,MARY_ACC_034,MARY_BANK,MARY_BANK,1160.4785,2023-06-24 18:00:00,21,44170.867,2103.3745,0.381,maryam
MARY_000286,MARY_ACC_037,MARY_ACC_039,MARY_BANK,MARY_BANK,20264.684,2023-06-24 20:00:00,24,154903.3,6454.304,0.3333,maryam
MARY_000287,MARY_ACC_030,MARY_ACC_040,MARY_BANK,MARY_BANK,57.41827,2023-06-24 22:00:00,20,45430.92,2271.5461,0.45,maryam
MARY_000288,MARY_ACC_021,MARY_ACC_015,MARY_BANK,MARY_BANK,3266.032,2023-06-25 00:00:00,23,54636.043,2375.4802,0.3043,maryam
MARY_000289,MARY_ACC_006,MARY_ACC_049,MARY_BANK,MARY_BANK,17165.127,2023-06-25 02:00:00,17,50670.57,2980.6218,0.5294,maryam
MARY_000290,MARY_ACC_024,MARY_ACC_014,MARY_BANK,MARY_BANK,689.7688,2023-06-25 04:00:00,17,79168.414,4656.9653,0.2941,maryam
MARY_000291,MARY_ACC_013,MARY_ACC_040,MARY_BANK,MARY_BANK,2612.7764,2023-06-25 06:00:00,21,48205.652,2295.5073,0.4762,maryam
MARY_000292,MARY_ACC_046,MARY_ACC_015,MARY_BANK,MARY_BANK,1598.8058,2023-06-25 08:00:00,17,15582.96,916.6447,0.2353,maryam
MARY_000293,MARY_ACC_028,MARY_ACC_012,MARY_BANK,MARY_BANK,467.87698,2023-06-25 10:00:00,30,58792.75,1959.7582,0.2667,maryam
MARY_000294,MARY_ACC_017,MARY_ACC_018,MARY_BANK,MARY_BANK,484.28787,2023-06-25 12:00:00,18,32940.06,1830.0032,0.2222,maryam
MARY_000295,MARY_ACC_010,MARY_ACC_015,MARY_BANK,MARY_BANK,1571.8522,2023-06-25 14:00:00,23,64522.54,2805.328,0.3043,maryam
MARY_000296,MARY_ACC_013,MARY_ACC_006,MARY_BANK,MARY_BANK,106.83156,2023-06-25 16:00:00,21,48205.652,2295.5073,0.4762,maryam
MARY_000297,MARY_ACC_043,MARY_ACC_008,MARY_BANK,MARY_BANK,693.21747,2023-06-25 18:00:00,22,31637.37,1438.0623,0.2273,maryam
MARY_000298,MARY_ACC_033,MARY_ACC_046,MARY_BANK,MARY_BANK,129.94609,2023-06-25 20:00:00,25,53492.145,2139.6858,0.48,maryam
MARY_000299,MARY_ACC_007,MARY_ACC_018,MARY_BANK,MARY_BANK,480.08075,2023-06-25 22:00:00,16,29292.713,1830.7946,0.4375,maryam
MARY_000300,MARY_ACC_037,MARY_ACC_042,MARY_BANK,MARY_BANK,16612.947,2023-06-26 00:00:00,24,154903.3,6454.304,0.3333,maryam
MARY_000301,MARY_ACC_005,MARY_ACC_031,MARY_BANK,MARY_BANK,220.23253,2023-06-26 02:00:00,16,44072.2,2754.5125,0.3125,maryam
MARY_000302,MARY_ACC_033,MARY_ACC_037,MARY_BANK,MARY_BANK,579.1975,2023-06-26 04:00:00,25,53492.145,2139.6858,0.48,maryam
MARY_000303,MARY_ACC_034,MARY_ACC_003,MARY_BANK,MARY_BANK,500.4642,2023-06-26 06:00:00,24,52057.4,2169.0583,0.375,maryam
MARY_000304,MARY_ACC_014,MARY_ACC_024,MARY_BANK,MARY_BANK,3114.6147,2023-06-26 08:00:00,27,69086.66,2558.7651,0.2222,maryam
MARY_000305,MARY_ACC_021,MARY_ACC_031,MARY_BANK,MARY_BANK,1544.1725,2023-06-26 10:00:00,23,54636.043,2375.4802,0.3043,maryam
MARY_000306,MARY_ACC_018,MARY_ACC_027,MARY_BANK,MARY_BANK,1449.4235,2023-06-26 12:00:00,20,30944.672,1547.2336,0.35,maryam
MARY_000307,MARY_ACC_014,MARY_ACC_024,MARY_BANK,MARY_BANK,5938.219,2023-06-26 14:00:00,27,69086.66,2558.7651,0.2222,maryam
MARY_000308,MARY_ACC_027,MARY_ACC_040,MARY_BANK,MARY_BANK,265.1622,2023-06-26 16:00:00,18,41810.152,2322.7861,0.2222,maryam
MARY_000309,MARY_ACC_039,MARY_ACC_024,MARY_BANK,MARY_BANK,295.43732,2023-06-26 18:00:00,17,26933.209,1584.3065,0.3529,maryam
MARY_000310,MARY_ACC_038,MARY_ACC_045,MARY_BANK,MARY_BANK,13435.853,2023-06-26 20:00:00,16,38245.18,2390.3237,0.25,maryam
MARY_000311,MARY_ACC_048,MARY_ACC_012,MARY_BANK,MARY_BANK,22750.943,2023-06-26 22:00:00,19,72500.43,3815.812,0.2632,maryam
MARY_000312,MARY_ACC_026,MARY_ACC_039,MARY_BANK,MARY_BANK,52.537548,2023-06-27 00:00:00,18,37106.47,2061.4705,0.3333,maryam
MARY_000313,MARY_ACC_028,MARY_ACC_027,MARY_BANK,MARY_BANK,4277.649,2023-06-27 02:00:00,30,58792.75,1959.7582,0.2667,maryam
MARY_000314,MARY_ACC_001,MARY_ACC_029,MARY_BANK,MARY_BANK,373.19016,2023-06-27 04:00:00,16,44729.754,2795.6096,0.5,maryam
MARY_000315,MARY_ACC_013,MARY_ACC_001,MARY_BANK,MARY_BANK,12553.861,2023-06-27 06:00:00,21,48205.652,2295.5073,0.4762,maryam
MARY_000316,MARY_ACC_035,MARY_ACC_001,MARY_BANK,MARY_BANK,1235.0217,2023-06-27 08:00:00,23,111925.68,4866.334,0.3043,maryam
MARY_000317,MARY_ACC_022,MARY_ACC_037,MARY_BANK,MARY_BANK,40.437725,2023-06-27 10:00:00,16,84419.12,5276.195,0.3125,maryam
MARY_000318,MARY_ACC_045,MARY_ACC_012,MARY_BANK,MARY_BANK,1758.3395,2023-06-27 12:00:00,21,58375.09,2779.7664,0.381,maryam
MARY_000319,MARY_ACC_003,MARY_ACC_004,MARY_BANK,MARY_BANK,2708.1892,2023-06-27 14:00:00,26,74967.23,2883.355,0.4231,maryam
MARY_000320,MARY_ACC_047,MARY_ACC_007,MARY_BANK,MARY_BANK,1368.4265,2023-06-27 16:00:00,32,258090.6,8065.331,0.4062,maryam
MARY_000321,MARY_ACC_021,MARY_ACC_045,MARY_BANK,MARY_BANK,8271.116,2023-06-27 18:00:00,23,54636.043,2375.4802,0.3043,maryam
MARY_000322,MARY_ACC_001,MARY_ACC_048,MARY_BANK,MARY_BANK,5920.72,2023-06-27 20:00:00,16,44729.754,2795.6096,0.5,maryam
MARY_000323,MARY_ACC_035,MARY_ACC_040,MARY_BANK,MARY_BANK,1346.9366,2023-06-27 22:00:00,23,111925.68,4866.334,0.3043,maryam
MARY_000324,MARY_ACC_038,MARY_ACC_015,MARY_BANK,MARY_BANK,51.950058,2023-06-28 00:00:00,16,38245.18,2390.3237,0.25,maryam
MARY_000325,MARY_ACC_010,MARY_ACC_026,MARY_BANK,MARY_BANK,1564.5115,2023-06-28 02:00:00,23,64522.54,2805.328,0.3043,maryam
MARY_000326,MARY_ACC_024,MARY_ACC_025,MARY_BANK,MARY_BANK,808.7972,2023-06-28 04:00:00,17,79168.414,4656.9653,0.2941,maryam
MARY_000327,MARY_ACC_047,MARY_ACC_031,MARY_BANK,MARY_BANK,969.5315,2023-06-28 06:00:00,32,258090.6,8065.331,0.4062,maryam
MARY_000328,MARY_ACC_008,MARY_ACC_042,MARY_BANK,MARY_BANK,460.0941,2023-06-28 08:00:00,21,84196.125,4009.339,0.2381,maryam
MARY_000329,MARY_ACC_049,MARY_ACC_025,MARY_BANK,MARY_BANK,85.80908,2023-06-28 10:00:00,26,41884.04,1610.9246,0.1923,maryam
MARY_000330,MARY_ACC_004,MARY_ACC_025,MARY_BANK,MARY_BANK,222.29865,2023-06-28 12:00:00,21,134584.55,6408.788,0.2381,maryam
MARY_000331,MARY_ACC_034,MARY_ACC_025,MARY_BANK,MARY_BANK,4669.232,2023-06-28 14:00:00,24,52057.4,2169.0583,0.375,maryam
MARY_000332,MARY_ACC_032,MARY_ACC_017,MARY_BANK,MARY_BANK,5437.3916,2023-06-28 16:00:00,14,28841.879,2060.134,0.2857,maryam
MARY_000333,MARY_ACC_044,MARY_ACC_011,MARY_BANK,MARY_BANK,13452.261,2023-06-28 18:00:00,17,81854.914,4814.995,0.1176,maryam
MARY_000334,MARY_ACC_025,MARY_ACC_021,MARY_BANK,MARY_BANK,773.12915,2023-06-28 20:00:00,17,50816.082,2989.1814,0.4706,maryam
MARY_000335,MARY_ACC_031,MARY_ACC_016,MARY_BANK,MARY_BANK,1055.6986,2023-06-28 22:00:00,25,181370.0,7254.8,0.32,maryam
MARY_000336,MARY_ACC_038,MARY_ACC_047,MARY_BANK,MARY_BANK,274.8812,2023-06-29 00:00:00,16,38245.18,2390.3237,0.25,maryam
MARY_000337,MARY_ACC_010,MARY_ACC_033,MARY_BANK,MARY_BANK,1502.2042,2023-06-29 02:00:00,23,64522.54,2805.328,0.3043,maryam
MARY_000338,MARY_ACC_035,MARY_ACC_038,MARY_BANK,MARY_BANK,994.41754,2023-06-29 04:00:00,23,111925.68,4866.334,0.3043,maryam
MARY_000339,MARY_ACC_040,MARY_ACC_007,MARY_BANK,MARY_BANK,136.15614,2023-06-29 06:00:00,21,44170.867,2103.3745,0.381,maryam
MARY_000340,MARY_ACC_013,MARY_ACC_011,MARY_BANK,MARY_BANK,2247.9756,2023-06-29 08:00:00,21,48205.652,2295.5073,0.4762,maryam
MARY_000341,MARY_ACC_014,MARY_ACC_005,MARY_BANK,MARY_BANK,81.45696,2023-06-29 10:00:00,27,69086.66,2558.7651,0.2222,maryam
MARY_000342,MARY_ACC_004,MARY_ACC_034,MARY_BANK,MARY_BANK,192.68256,2023-06-29 12:00:00,21,134584.55,6408.788,0.2381,maryam
MARY_000343,MARY_ACC_036,MARY_ACC_015,MARY_BANK,MARY_BANK,1741.8104,2023-06-29 14:00:00,25,48940.895,1957.6357,0.36,maryam
MARY_000344,MARY_ACC_003,MARY_ACC_025,MARY_BANK,MARY_BANK,254.02757,2023-06-29 16:00:00,26,74967.23,2883.355,0.4231,maryam
MARY_000345,MARY_ACC_003,MARY_ACC_008,MARY_BANK,MARY_BANK,454.18256,2023-06-29 18:00:00,26,74967.23,2883.355,0.4231,maryam
MARY_000346,MARY_ACC_003,MARY_ACC_001,MARY_BANK,MARY_BANK,992.934,2023-06-29 20:00:00,26,74967.23,2883.355,0.4231,maryam
MARY_000347,MARY_ACC_048,MARY_ACC_033,MARY_BANK,MARY_BANK,3573.4458,2023-06-29 22:00:00,19,72500.43,3815.812,0.2632,maryam
MARY_000348,MARY_ACC_008,MARY_ACC_014,MARY_BANK,MARY_BANK,8033.768,2023-06-30 00:00:00,21,84196.125,4009.339,0.2381,maryam
MARY_000349,MARY_ACC_047,MARY_ACC_047,MARY_BANK,MARY_BANK,325.67242,2023-06-30 02:00:00,32,258090.6,8065.331,0.4062,maryam
MARY_000350,MARY_ACC_027,MARY_ACC_043,MARY_BANK,MARY_BANK,4099.925,2023-06-30 04:00:00,18,41810.152,2322.7861,0.2222,maryam
MARY_000351,MARY_ACC_009,MARY_ACC_005,MARY_BANK,MARY_BANK,633.652,2023-06-30 06:00:00,23,81293.15,3534.4849,0.3043,maryam
MARY_000352,MARY_ACC_006,MARY_ACC_026,MARY_BANK,MARY_BANK,718.2479,2023-06-30 08:00:00,17,50670.57,2980.6218,0.5294,maryam
MARY_000353,MARY_ACC_020,MARY_ACC_039,MARY_BANK,MARY_BANK,1290.807,2023-06-30 10:00:00,18,46053.008,2558.5005,0.1667,maryam
MARY_000354,MARY_ACC_036,MARY_ACC_022,MARY_BANK,MARY_BANK,7448.1416,2023-06-30 12:00:00,25,48940.895,1957.6357,0.36,maryam
MARY_000355,MARY_ACC_010,MARY_ACC_002,MARY_BANK,MARY_BANK,1564.9987,2023-06-30 14:00:00,23,64522.54,2805.328,0.3043,maryam
MARY_000356,MARY_ACC_028,MARY_ACC_035,MARY_BANK,MARY_BANK,873.3141,2023-06-30 16:00:00,30,58792.75,1959.7582,0.2667,maryam
MARY_000357,MARY_ACC_004,MARY_ACC_038,MARY_BANK,MARY_BANK,1824.3402,2023-06-30 18:00:00,21,134584.55,6408.788,0.2381,maryam
MARY_000358,MARY_ACC_002,MARY_ACC_003,MARY_BANK,MARY_BANK,1983.9741,2023-06-30 20:00:00,16,26598.312,1662.3945,0.25,maryam
MARY_000359,MARY_ACC_038,MARY_ACC_001,MARY_BANK,MARY_BANK,73.29354,2023-06-30 22:00:00,16,38245.18,2390.3237,0.25,maryam
MARY_000360,MARY_ACC_001,MARY_ACC_034,MARY_BANK,MARY_BANK,2396.2612,2023-07-01 00:00:00,16,44729.754,2795.6096,0.5,maryam
MARY_000361,MARY_ACC_043,MARY_ACC_041,MARY_BANK,MARY_BANK,1945.8918,2023-07-01 02:00:00,22,31637.37,1438.0623,0.2273,maryam
MARY_000362,MARY_ACC_003,MARY_ACC_011,MARY_BANK,MARY_BANK,3394.2166,2023-07-01 04:00:00,26,74967.23,2883.355,0.4231,maryam
MARY_000363,MARY_ACC_005,MARY_ACC_035,MARY_BANK,MARY_BANK,819.85443,2023-07-01 06:00:00,16,44072.2,2754.5125,0.3125,maryam
MARY_000364,MARY_ACC_008,MARY_ACC_005,MARY_BANK,MARY_BANK,1318.4946,2023-07-01 08:00:00,21,84196.125,4009.339,0.2381,maryam
MARY_000365,MARY_ACC_016,MARY_ACC_029,MARY_BANK,MARY_BANK,927.02716,2023-07-01 10:00:00,20,72208.16,3610.4077,0.35,maryam
MARY_000366,MARY_ACC_012,MARY_ACC_017,MARY_BANK,MARY_BANK,1254.2778,2023-07-01 12:00:00,21,37583.355,1789.6836,0.3333,maryam
MARY_000367,MARY_ACC_020,MARY_ACC_043,MARY_BANK,MARY_BANK,1970.677,2023-07-01 14:00:00,18,46053.008,2558.5005,0.1667,maryam
MARY_000368,MARY_ACC_014,MARY_ACC_001,MARY_BANK,MARY_BANK,3390.2383,2023-07-01 16:00:00,27,69086.66,2558.7651,0.2222,maryam
MARY_000369,MARY_ACC_028,MARY_ACC_033,MARY_BANK,MARY_BANK,2380.763,2023-07-01 18:00:00,30,58792.75,1959.7582,0.2667,maryam
MARY_000370,MARY_ACC_033,MARY_ACC_046,MARY_BANK,MARY_BANK,1519.9581,2023-07-01 20:00:00,25,53492.145,2139.6858,0.48,maryam
MARY_000371,MARY_ACC_043,MARY_ACC_030,MARY_BANK,MARY_BANK,144.62111,2023-07-01 22:00:00,22,31637.37,1438.0623,0.2273,maryam
MARY_000372,MARY_ACC_042,MARY_ACC_013,MARY_BANK,MARY_BANK,840.31415,2023-07-02 00:00:00,27,99716.45,3693.202,0.3333,maryam
MARY_000373,MARY_ACC_046,MARY_ACC_045,MARY_BANK,MARY_BANK,2463.6794,2023-07-02 02:00:00,17,15582.96,916.6447,0.2353,maryam
MARY_000374,MARY_ACC_047,MARY_ACC_009,MARY_BANK,MARY_BANK,87.94784,2023-07-02 04:00:00,32,258090.6,8065.331,0.4062,maryam
MARY_000375,MARY_ACC_047,MARY_ACC_008,MARY_BANK,MARY_BANK,137187.05,2023-07-02 06:00:00,32,258090.6,8065.331,0.4062,maryam
MARY_000376,MARY_ACC_024,MARY_ACC_011,MARY_BANK,MARY_BANK,707.4898,2023-07-02 08:00:00,17,79168.414,4656.9653,0.2941,maryam
MARY_000377,MARY_ACC_002,MARY_ACC_003,MARY_BANK,MARY_BANK,259.93576,2023-07-02 10:00:00,16,26598.312,1662.3945,0.25,maryam
MARY_000378,MARY_ACC_038,MARY_ACC_048,MARY_BANK,MARY_BANK,547.8273,2023-07-02 12:00:00,16,38245.18,2390.3237,0.25,maryam
MARY_000379,MARY_ACC_041,MARY_ACC_026,MARY_BANK,MARY_BANK,377.03363,2023-07-02 14:00:00,20,23537.324,1176.8662,0.35,maryam
MARY_000380,MARY_ACC_006,MARY_ACC_020,MARY_BANK,MARY_BANK,6828.542,2023-07-02 16:00:00,17,50670.57,2980.6218,0.5294,maryam
MARY_000381,MARY_ACC_033,MARY_ACC_012,MARY_BANK,MARY_BANK,5801.6987,2023-07-02 18:00:00,25,53492.145,2139.6858,0.48,maryam
MARY_000382,MARY_ACC_005,MARY_ACC_002,MARY_BANK,MARY_BANK,11925.645,2023-07-02 20:00:00,16,44072.2,2754.5125,0.3125,maryam
MARY_000383,MARY_ACC_044,MARY_ACC_019,MARY_BANK,MARY_BANK,459.98972,2023-07-02 22:00:00,17,81854.914,4814.995,0.1176,maryam
MARY_000384,MARY_ACC_024,MARY_ACC_001,MARY_BANK,MARY_BANK,4084.4668,2023-07-03 00:00:00,17,79168.414,4656.9653,0.2941,maryam
MARY_000385,MARY_ACC_028,MARY_ACC_029,MARY_BANK,MARY_BANK,856.4568,2023-07-03 02:00:00,30,58792.75,1959.7582,0.2667,maryam
MARY_000386,MARY_ACC_048,MARY_ACC_023,MARY_BANK,MARY_BANK,4278.0864,2023-07-03 04:00:00,19,72500.43,3815.812,0.2632,maryam
MARY_000387,MARY_ACC_033,MARY_ACC_048,MARY_BANK,MARY_BANK,95.84957,2023-07-03 06:00:00,25,53492.145,2139.6858,0.48,maryam
MARY_000388,MARY_ACC_049,MARY_ACC_006,MARY_BANK,MARY_BANK,1097.1688,2023-07-03 08:00:00,26,41884.04,1610.9246,0.1923,maryam
MARY_000389,MARY_ACC_018,MARY_ACC_043,MARY_BANK,MARY_BANK,261.40158,2023-07-03 10:00:00,20,30944.672,1547.2336,0.35,maryam
MARY_000390,MARY_ACC_025,MARY_ACC_034,MARY_BANK,MARY_BANK,134.85551,2023-07-03 12:00:00,17,50816.082,2989.1814,0.4706,maryam
MARY_000391,MARY_ACC_037,MARY_ACC_041,MARY_BANK,MARY_BANK,384.57767,2023-07-03 14:00:00,24,154903.3,6454.304,0.3333,maryam
MARY_000392,MARY_ACC_029,MARY_ACC_019,MARY_BANK,MARY_BANK,196.1582,2023-07-03 16:00:00,19,46575.445,2451.339,0.2105,maryam
MARY_000393,MARY_ACC_013,MARY_ACC_032,MARY_BANK,MARY_BANK,193.76561,2023-07-03 18:00:00,21,48205.652,2295.5073,0.4762,maryam
MARY_000394,MARY_ACC_049,MARY_ACC_019,MARY_BANK,MARY_BANK,6870.12,2023-07-03 20:00:00,26,41884.04,1610.9246,0.1923,maryam
MARY_000395,MARY_ACC_016,MARY_ACC_045,MARY_BANK,MARY_BANK,1007.5642,2023-07-03 22:00:00,20,72208.16,3610.4077,0.35,maryam
MARY_000396,MARY_ACC_013,MARY_ACC_030,MARY_BANK,MARY_BANK,121.73022,2023-07-04 00:00:00,21,48205.652,2295.5073,0.4762,maryam
MARY_000397,MARY_ACC_020,MARY_ACC_033,MARY_BANK,MARY_BANK,995.32806,2023-07-04 02:00:00,18,46053.008,2558.5005,0.1667,maryam
MARY_000398,MARY_ACC_003,MARY_ACC_042,MARY_BANK,MARY_BANK,813.405,2023-07-04 04:00:00,26,74967.23,2883.355,0.4231,maryam
MARY_000399,MARY_ACC_038,MARY_ACC_047,MARY_BANK,MARY_BANK,466.03183,2023-07-04 06:00:00,16,38245.18,2390.3237,0.25,maryam
MARY_000400,MARY_ACC_043,MARY_ACC_039,MARY_BANK,MARY_BANK,1680.0039,2023-07-04 08:00:00,22,31637.37,1438.0623,0.2273,maryam
MARY_000401,MARY_ACC_039,MARY_ACC_001,MARY_BANK,MARY_BANK,709.53156,2023-07-04 10:00:00,17,26933.209,1584.3065,0.3529,maryam
MARY_000402,MARY_ACC_014,MARY_ACC_024,MARY_BANK,MARY_BANK,371.08133,2023-07-04 12:00:00,27,69086.66,2558.7651,0.2222,maryam
MARY_000403,MARY_ACC_012,MARY_ACC_035,MARY_BANK,MARY_BANK,813.83246,2023-07-04 14:00:00,21,37583.355,1789.6836,0.3333,maryam
MARY_000404,MARY_ACC_033,MARY_ACC_025,MARY_BANK,MARY_BANK,4820.7266,2023-07-04 16:00:00,25,53492.145,2139.6858,0.48,maryam
MARY_000405,MARY_ACC_017,MARY_ACC_015,MARY_BANK,MARY_BANK,6936.7505,2023-07-04 18:00:00,18,32940.06,1830.0032,0.2222,maryam
MARY_000406,MARY_ACC_018,MARY_ACC_027,MARY_BANK,MARY_BANK,2514.1055,2023-07-04 20:00:00,20,30944.672,1547.2336,0.35,maryam
MARY_000407,MARY_ACC_043,MARY_ACC_015,MARY_BANK,MARY_BANK,3775.7031,2023-07-04 22:00:00,22,31637.37,1438.0623,0.2273,maryam
MARY_000408,MARY_ACC_012,MARY_ACC_016,MARY_BANK,MARY_BANK,4398.44,2023-07-05 00:00:00,21,37583.355,1789.6836,0.3333,maryam
MARY_000409,MARY_ACC_045,MARY_ACC_042,MARY_BANK,MARY_BANK,5804.6196,2023-07-05 02:00:00,21,58375.09,2779.7664,0.381,maryam
MARY_000410,MARY_ACC_026,MARY_ACC_022,MARY_BANK,MARY_BANK,22675.346,2023-07-05 04:00:00,18,37106.47,2061.4705,0.3333,maryam
MARY_000411,MARY_ACC_028,MARY_ACC_023,MARY_BANK,MARY_BANK,207.92441,2023-07-05 06:00:00,30,58792.75,1959.7582,0.2667,maryam
MARY_000412,MARY_ACC_013,MARY_ACC_001,MARY_BANK,MARY_BANK,3273.2266,2023-07-05 08:00:00,21,48205.652,2295.5073,0.4762,maryam
MARY_000413,MARY_ACC_037,MARY_ACC_017,MARY_BANK,MARY_BANK,32305.074,2023-07-05 10:00:00,24,154903.3,6454.304,0.3333,maryam
MARY_000414,MARY_ACC_012,MARY_ACC_011,MARY_BANK,MARY_BANK,107.36659,2023-07-05 12:00:00,21,37583.355,1789.6836,0.3333,maryam
MARY_000415,MARY_ACC_004,MARY_ACC_002,MARY_BANK,MARY_BANK,12103.731,2023-07-05 14:00:00,21,134584.55,6408.788,0.2381,maryam
MARY_000416,MARY_ACC_020,MARY_ACC_029,MARY_BANK,MARY_BANK,212.23116,2023-07-05 16:00:00,18,46053.008,2558.5005,0.1667,maryam
MARY_000417,MARY_ACC_010,MARY_ACC_006,MARY_BANK,MARY_BANK,3205.4294,2023-07-05 18:00:00,23,64522.54,2805.328,0.3043,maryam
MARY_000418,MARY_ACC_049,MARY_ACC_012,MARY_BANK,MARY_BANK,1255.3126,2023-07-05 20:00:00,26,41884.04,1610.9246,0.1923,maryam
MARY_000419,MARY_ACC_045,MARY_ACC_003,MARY_BANK,MARY_BANK,1256.452,2023-07-05 22:00:00,21,58375.09,2779.7664,0.381,maryam
MARY_000420,MARY_ACC_047,MARY_ACC_045,MARY_BANK,MARY_BANK,4.134464,2023-07-06 00:00:00,32,258090.6,8065.331,0.4062,maryam
MARY_000421,MARY_ACC_010,MARY_ACC_013,MARY_BANK,MARY_BANK,33.06367,2023-07-06 02:00:00,23,64522.54,2805.328,0.3043,maryam
MARY_000422,MARY_ACC_039,MARY_ACC_002,MARY_BANK,MARY_BANK,500.22723,2023-07-06 04:00:00,17,26933.209,1584.3065,0.3529,maryam
MARY_000423,MARY_ACC_028,MARY_ACC_028,MARY_BANK,MARY_BANK,921.09094,2023-07-06 06:00:00,30,58792.75,1959.7582,0.2667,maryam
MARY_000424,MARY_ACC_012,MARY_ACC_002,MARY_BANK,MARY_BANK,2125.731,2023-07-06 08:00:00,21,37583.355,1789.6836,0.3333,maryam
MARY_000425,MARY_ACC_022,MARY_ACC_001,MARY_BANK,MARY_BANK,364.73886,2023-07-06 10:00:00,16,84419.12,5276.195,0.3125,maryam
MARY_000426,MARY_ACC_021,MARY_ACC_045,MARY_BANK,MARY_BANK,737.16626,2023-07-06 12:00:00,23,54636.043,2375.4802,0.3043,maryam
MARY_000427,MARY_ACC_045,MARY_ACC_016,MARY_BANK,MARY_BANK,218.47954,2023-07-06 14:00:00,21,58375.09,2779.7664,0.381,maryam
MARY_000428,MARY_ACC_015,MARY_ACC_001,MARY_BANK,MARY_BANK,180.80203,2023-07-06 16:00:00,18,47559.766,2642.2092,0.2778,maryam
MARY_000429,MARY_ACC_016,MARY_ACC_031,MARY_BANK,MARY_BANK,429.71188,2023-07-06 18:00:00,20,72208.16,3610.4077,0.35,maryam
MARY_000430,MARY_ACC_039,MARY_ACC_044,MARY_BANK,MARY_BANK,39.935894,2023-07-06 20:00:00,17,26933.209,1584.3065,0.3529,maryam
MARY_000431,MARY_ACC_002,MARY_ACC_032,MARY_BANK,MARY_BANK,2203.3396,2023-07-06 22:00:00,16,26598.312,1662.3945,0.25,maryam
MARY_000432,MARY_ACC_015,MARY_ACC_018,MARY_BANK,MARY_BANK,3073.7864,2023-07-07 00:00:00,18,47559.766,2642.2092,0.2778,maryam
MARY_000433,MARY_ACC_015,MARY_ACC_046,MARY_BANK,MARY_BANK,7515.956,2023-07-07 02:00:00,18,47559.766,2642.2092,0.2778,maryam
MARY_000434,MARY_ACC_023,MARY_ACC_026,MARY_BANK,MARY_BANK,57546.81,2023-07-07 04:00:00,22,145745.25,6624.784,0.2727,maryam
MARY_000435,MARY_ACC_018,MARY_ACC_024,MARY_BANK,MARY_BANK,394.96542,2023-07-07 06:00:00,20,30944.672,1547.2336,0.35,maryam
MARY_000436,MARY_ACC_029,MARY_ACC_041,MARY_BANK,MARY_BANK,9326.045,2023-07-07 08:00:00,19,46575.445,2451.339,0.2105,maryam
MARY_000437,MARY_ACC_043,MARY_ACC_048,MARY_BANK,MARY_BANK,652.07684,2023-07-07 10:00:00,22,31637.37,1438.0623,0.2273,maryam
MARY_000438,MARY_ACC_033,MARY_ACC_030,MARY_BANK,MARY_BANK,1875.9736,2023-07-07 12:00:00,25,53492.145,2139.6858,0.48,maryam
MARY_000439,MARY_ACC_029,MARY_ACC_008,MARY_BANK,MARY_BANK,2174.5796,2023-07-07 14:00:00,19,46575.445,2451.339,0.2105,maryam
MARY_000440,MARY_ACC_037,MARY_ACC_004,MARY_BANK,MARY_BANK,5548.6406,2023-07-07 16:00:00,24,154903.3,6454.304,0.3333,maryam
MARY_000441,MARY_ACC_017,MARY_ACC_046,MARY_BANK,MARY_BANK,718.4193,2023-07-07 18:00:00,18,32940.06,1830.0032,0.2222,maryam
MARY_000442,MARY_ACC_026,MARY_ACC_046,MARY_BANK,MARY_BANK,52.107452,2023-07-07 20:00:00,18,37106.47,2061.4705,0.3333,maryam
MARY_000443,MARY_ACC_043,MARY_ACC_025,MARY_BANK,MARY_BANK,640.7408,2023-07-07 22:00:00,22,31637.37,1438.0623,0.2273,maryam
MARY_000444,MARY_ACC_009,MARY_ACC_026,MARY_BANK,MARY_BANK,20491.895,2023-07-08 00:00:00,23,81293.15,3534.4849,0.3043,maryam
MARY_000445,MARY_ACC_021,MARY_ACC_010,MARY_BANK,MARY_BANK,1622.8572,2023-07-08 02:00:00,23,54636.043,2375.4802,0.3043,maryam
MARY_000446,MARY_ACC_040,MARY_ACC_001,MARY_BANK,MARY_BANK,10509.259,2023-07-08 04:00:00,21,44170.867,2103.3745,0.381,maryam
MARY_000447,MARY_ACC_001,MARY_ACC_031,MARY_BANK,MARY_BANK,9959.69,2023-07-08 06:00:00,16,44729.754,2795.6096,0.5,maryam
MARY_000448,MARY_ACC_009,MARY_ACC_046,MARY_BANK,MARY_BANK,1677.4185,2023-07-08 08:00:00,23,81293.15,3534.4849,0.3043,maryam
